"","date","hits","keyword","geo","time","gprop","category"
"331",2020-11-08,"11","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"332",2020-11-15,"14","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"333",2020-11-22,"21","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"334",2020-11-29,"12","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"335",2020-12-06,"20","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"336",2020-12-13,"13","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"337",2020-12-20,"9","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"338",2020-12-27,"24","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"339",2021-01-03,"11","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"340",2021-01-10,"10","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"341",2021-01-17,"11","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"342",2021-01-24,"10","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"343",2021-01-31,"5","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"344",2021-02-07,"6","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"345",2021-02-14,"5","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"346",2021-02-21,"3","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"347",2021-02-28,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"348",2021-03-07,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"349",2021-03-14,"4","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"350",2021-03-21,"2","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"351",2021-03-28,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"352",2021-04-04,"3","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"353",2021-04-11,"5","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"354",2021-04-18,"8","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"355",2021-04-25,"6","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"356",2021-05-02,"4","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"357",2021-05-09,"9","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"358",2021-05-16,"3","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"359",2021-05-23,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"360",2021-05-30,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"361",2021-06-06,"7","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"362",2021-06-13,"2","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"363",2021-06-20,"3","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"364",2021-06-27,"3","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"365",2021-07-04,"3","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"366",2021-07-11,"3","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"367",2021-07-18,"2","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"368",2021-07-25,"9","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"369",2021-08-01,"13","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"370",2021-08-08,"7","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"371",2021-08-15,"9","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"372",2021-08-22,"22","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"373",2021-08-29,"16","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"374",2021-09-05,"14","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"375",2021-09-12,"12","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"376",2021-09-19,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"377",2021-09-26,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"378",2021-10-03,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"379",2021-10-10,"16","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"380",2021-10-17,"8","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"381",2021-10-24,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"382",2021-10-31,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"383",2021-11-07,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"384",2021-11-14,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"385",2021-11-21,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"386",2021-11-28,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"387",2021-12-05,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"388",2021-12-12,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"389",2021-12-19,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"390",2021-12-26,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"391",2022-01-02,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"392",2022-01-09,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"393",2022-01-16,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"394",2022-01-23,"16","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"395",2022-01-30,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"396",2022-02-06,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"397",2022-02-13,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"398",2022-02-20,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"399",2022-02-27,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"400",2022-03-06,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"401",2022-03-13,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"402",2022-03-20,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"403",2022-03-27,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"404",2022-04-03,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"405",2022-04-10,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"406",2022-04-17,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"407",2022-04-24,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"408",2022-05-01,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"409",2022-05-08,"4","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"410",2022-05-15,"3","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"411",2022-05-22,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"412",2022-05-29,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"413",2022-06-05,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"414",2022-06-12,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"415",2022-06-19,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"416",2022-06-26,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"417",2022-07-03,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"418",2022-07-10,"5","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"419",2022-07-17,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"420",2022-07-24,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"421",2022-07-31,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"422",2022-08-07,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"423",2022-08-14,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"424",2022-08-21,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"425",2022-08-28,"4","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"426",2022-09-04,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"427",2022-09-11,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"428",2022-09-18,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"429",2022-09-25,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"430",2022-10-02,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"431",2022-10-09,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"432",2022-10-16,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"433",2022-10-23,"8","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"434",2022-10-30,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"435",2022-11-06,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"436",2022-11-13,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"437",2022-11-20,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"438",2022-11-27,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"439",2022-12-04,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"440",2022-12-11,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"441",2022-12-18,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"442",2022-12-25,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"443",2023-01-01,"3","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"444",2023-01-08,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"445",2023-01-15,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"446",2023-01-22,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"447",2023-01-29,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"448",2023-02-05,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"449",2023-02-12,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"450",2023-02-19,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"451",2023-02-26,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"452",2023-03-05,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"453",2023-03-12,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"454",2023-03-19,"2","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"455",2023-03-26,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"456",2023-04-02,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"457",2023-04-09,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"458",2023-04-16,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"459",2023-04-23,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"460",2023-04-30,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"461",2023-05-07,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"462",2023-05-14,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"463",2023-05-21,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"464",2023-05-28,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"465",2023-06-04,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"466",2023-06-11,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"467",2023-06-18,"0","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"468",2023-06-25,"4","remdesivir","US-AZ","2019-01-01 2023-6-27","web",0
"469",2019-01-06,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"470",2019-01-13,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"471",2019-01-20,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"472",2019-01-27,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"473",2019-02-03,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"474",2019-02-10,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"475",2019-02-17,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"476",2019-02-24,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"477",2019-03-03,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"478",2019-03-10,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"479",2019-03-17,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"480",2019-03-24,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"481",2019-03-31,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"482",2019-04-07,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"483",2019-04-14,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"484",2019-04-21,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"485",2019-04-28,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"486",2019-05-05,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"487",2019-05-12,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"488",2019-05-19,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"489",2019-05-26,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"490",2019-06-02,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"491",2019-06-09,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"492",2019-06-16,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"493",2019-06-23,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"494",2019-06-30,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"495",2019-07-07,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"496",2019-07-14,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"497",2019-07-21,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"498",2019-07-28,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"499",2019-08-04,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"500",2019-08-11,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"501",2019-08-18,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"502",2019-08-25,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"503",2019-09-01,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"504",2019-09-08,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"505",2019-09-15,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"506",2019-09-22,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"507",2019-09-29,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"508",2019-10-06,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"509",2019-10-13,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"510",2019-10-20,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"511",2019-10-27,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"512",2019-11-03,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"513",2019-11-10,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"514",2019-11-17,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"515",2019-11-24,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"516",2019-12-01,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"517",2019-12-08,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"518",2019-12-15,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"519",2019-12-22,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"520",2019-12-29,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"521",2020-01-05,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"522",2020-01-12,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"523",2020-01-19,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"524",2020-01-26,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"525",2020-02-02,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"526",2020-02-09,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"527",2020-02-16,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"528",2020-02-23,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"529",2020-03-01,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"530",2020-03-08,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"531",2020-03-15,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"532",2020-03-22,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"533",2020-03-29,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"534",2020-04-05,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"535",2020-04-12,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"536",2020-04-19,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"537",2020-04-26,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"538",2020-05-03,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"539",2020-05-10,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"540",2020-05-17,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"541",2020-05-24,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"542",2020-05-31,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"543",2020-06-07,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"544",2020-06-14,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"545",2020-06-21,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"546",2020-06-28,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"547",2020-07-05,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"548",2020-07-12,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"549",2020-07-19,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"550",2020-07-26,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"551",2020-08-02,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"552",2020-08-09,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"553",2020-08-16,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"554",2020-08-23,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"555",2020-08-30,"9","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"556",2020-09-06,"4","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"557",2020-09-13,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"558",2020-09-20,"11","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"559",2020-09-27,"30","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"560",2020-10-04,"45","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"561",2020-10-11,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"562",2020-10-18,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"563",2020-10-25,"15","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"564",2020-11-01,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"565",2020-11-08,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"566",2020-11-15,"5","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"567",2020-11-22,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"568",2020-11-29,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"569",2020-12-06,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"570",2020-12-13,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"571",2020-12-20,"14","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"572",2020-12-27,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"573",2021-01-03,"24","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"574",2021-01-10,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"575",2021-01-17,"7","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"576",2021-01-24,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"577",2021-01-31,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"578",2021-02-07,"7","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"579",2021-02-14,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"580",2021-02-21,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"581",2021-02-28,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"582",2021-03-07,"5","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"583",2021-03-14,"9","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"584",2021-03-21,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"585",2021-03-28,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"586",2021-04-04,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"587",2021-04-11,"12","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"588",2021-04-18,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"589",2021-04-25,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"590",2021-05-02,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"591",2021-05-09,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"592",2021-05-16,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"593",2021-05-23,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"594",2021-05-30,"7","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"595",2021-06-06,"9","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"596",2021-06-13,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"597",2021-06-20,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"598",2021-06-27,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"599",2021-07-04,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"600",2021-07-11,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"601",2021-07-18,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"602",2021-07-25,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"603",2021-08-01,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"604",2021-08-08,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"605",2021-08-15,"26","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"606",2021-08-22,"9","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"607",2021-08-29,"0","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
"608",2021-09-05,"25","remdesivir","US-AL","2019-01-01 2023-6-27","web",0
